what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425415712221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425415714810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425415715309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425415716370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425415718866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425415727056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425415737493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1425415799955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425415801453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425415805992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425415841186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425415847894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1425415890856
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425415914989
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425415915426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425415923413
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425415924225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425415925582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425415926455
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425415927625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1425415928842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425415932929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425415953646
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425415960619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425415964254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425415965065
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425415965799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425415973536
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425415975705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425415978247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425415979090
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425415979620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425415992116
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425416021849
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425416022754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1425416029306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425416030008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425416030320
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425416035375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425416038198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425416039009
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425416039789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1425416041037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1425416042753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425416047589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425416134363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425416134468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425416135670
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425416135731
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1425501757299
